id,relation,source,target
86757,r_cidr,IP_bf569664aade2988b130639a11fe49b5956f99755febd67a09fdea6fa0ee0e9c,IP_CIDR_4beff387e9abbcb138e54f800283516e8afd73e71aa9a3919953fecfc98e91f9
86766,r_dns_a,Domain_ca291560b521e07f1809189cc1dbe0d9c917ff5a5f12d25afa99fea0d028bc04,IP_ba19fc49c6c23365e12c62c749072d063a9537153e0bc2da748a5710b18683cd
86834,r_dns_a,Domain_a4ee06da413b29d3b3b973fcf55fffe15ec4961a75e2af33c785d6ed048fb22a,IP_ba19fc49c6c23365e12c62c749072d063a9537153e0bc2da748a5710b18683cd
86878,r_dns_a,Domain_4122ca12ab24355f45457f544d58ddfde754739a8ee1c1def99c8db1ffad1363,IP_ba19fc49c6c23365e12c62c749072d063a9537153e0bc2da748a5710b18683cd
86900,r_dns_a,Domain_75b5cabe21a45fa6e231e3c9f1104ccfc74377aa20c6f23e6fdcc217f23bb4e5,IP_ba19fc49c6c23365e12c62c749072d063a9537153e0bc2da748a5710b18683cd
86922,r_dns_a,Domain_5101e252df90183e532bc4d4f9d373775588ee1bc2b30a29d95be4cfae2cc66c,IP_ba19fc49c6c23365e12c62c749072d063a9537153e0bc2da748a5710b18683cd
86942,r_dns_a,Domain_472737e1ca293584b27df51158e88e169d66e4e670dbe3549ab0281c964ee738,IP_2f48f7c98d2552e18b42ec67b277bee3e1de168b30fa1052f554840ee0f45248
86946,r_dns_a,Domain_0914d4401150248580388fb181d674afbb12147a4763827f519c13c2007e11f2,IP_ba19fc49c6c23365e12c62c749072d063a9537153e0bc2da748a5710b18683cd
87488,r_whois_name,Domain_e3ff58fe5ee091de3cce3b319131331039d39190f730b4a3d94936e2243f8606,Whois_Name_7b896e3f56cec118a31789ab675c6ee792e894c8d0fbf55576c9b9f9355189ff
87500,r_cert,Domain_e3ff58fe5ee091de3cce3b319131331039d39190f730b4a3d94936e2243f8606,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
88048,r_cname,Domain_3acaa528f64a286dc415cd13f2e14515e6b93847b8f3b604937c79cb01a5e864,Domain_8f2ab01d02639b48164ac1d14d1676e780fd31c9f203be8c12adb871161a38da
88061,r_cert,Domain_3acaa528f64a286dc415cd13f2e14515e6b93847b8f3b604937c79cb01a5e864,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
88238,r_subdomain,Domain_b2b27d76a916ab1a09a50e399acf9c928863e8bd7bf9892de0571e6786d99c7e,Domain_da738754eff523115e2bf4f471becfe657d2ce0e8ed365777e9a4e8f9284abc1
88266,r_cname,Domain_b2b27d76a916ab1a09a50e399acf9c928863e8bd7bf9892de0571e6786d99c7e,Domain_8d4d286afcbaf567b4444712c874fdcda5961697d86240766c603e1f7dc0ecb8
88280,r_cert,Domain_b2b27d76a916ab1a09a50e399acf9c928863e8bd7bf9892de0571e6786d99c7e,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
88685,r_subdomain,Domain_cc088de67dc6e4a4796758e87fd9cc9eee55680c3718cc12763f0c338ad98bfe,Domain_f89c333a0caa6ed2abde71047af7368e9123eecb3fc7564475a018cc25016db6
88708,r_dns_a,Domain_cc088de67dc6e4a4796758e87fd9cc9eee55680c3718cc12763f0c338ad98bfe,IP_d05e54f020e3f0d15165e0a0a0dcd7395ff6b5d58db4e1aca1fe3e46afdd449f
88760,r_cert,Domain_bf694f131769c5e0533f259f5eacb293df61eec41c817b1d2a75052649bfc2b1,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
88960,r_dns_a,Domain_891b914358632aef832cca07a6d0be743b1f98589033285ad8634c428eee9d63,IP_2f48f7c98d2552e18b42ec67b277bee3e1de168b30fa1052f554840ee0f45248
89042,r_cname,Domain_b115de17df40242620d8cf1ed3d4439c3ae74bf7363635be5db2a2988aab0ef5,Domain_80324da1ce149c558585e293d2daa1034a4adc4080d7eb48d73b611f545d2d56
89279,r_subdomain,Domain_27f83dc5dede643e7b76bc2a8f083ca15bd94be1d991ac0f4e87e32d492cbfcb,Domain_8bd9665337d7b498739f602e004c686808daf8da36fe4cdd682a8d2c36de4a56
89283,r_cname,Domain_607b72dd4995ecb8fb26a1e213da29f8a14fa02cdf064b6ebcc33eee465266d7,Domain_7874fd0bdec2b7110f27fc9c79039ff03ab5cdb6465baf0b93ea71bbe2735efa
89295,r_dns_a,Domain_27f83dc5dede643e7b76bc2a8f083ca15bd94be1d991ac0f4e87e32d492cbfcb,IP_716fb82cd5563205f5224a8802ab8a7462519e427e732b47a6ca006665566e7a
89308,r_subdomain,Domain_8999739220a34e8f2c33f127364b72aeadbace6e9920ea197697e613e89141c3,Domain_99bfb0876ad5d86d05ba81bb85ec3601bf2f11736dbf041bbe439165adea8a49
89324,r_subdomain,Domain_1afe307e228bf6c1da564069d19b5483f6de851fe6d2b6b5220691c2617af9a2,Domain_607b72dd4995ecb8fb26a1e213da29f8a14fa02cdf064b6ebcc33eee465266d7
89342,r_whois_name,Domain_27f83dc5dede643e7b76bc2a8f083ca15bd94be1d991ac0f4e87e32d492cbfcb,Whois_Name_621d812d0fb07a0b3207f6182bdd20a96c64a4a782c177c6989a1f6eb10a2ac9
89346,r_cname,Domain_8999739220a34e8f2c33f127364b72aeadbace6e9920ea197697e613e89141c3,Domain_f363afc0b989a586250921cd871291e77b26a714772e240c3187810f808e7ccc
89544,r_cidr,IP_3a234d9df7e163676323735869f9b4f3350b5403397c55f42f90d435f5dae671,IP_CIDR_cf10b6b23f2bf73154cb0cd92904264904835b2934d7a87bb9fb0613765757c8
89639,r_dns_a,Domain_95d1f188177ce5ac1b5bf230359038770fcf7d58fc4d87e3017628b3c573df2a,IP_d05e54f020e3f0d15165e0a0a0dcd7395ff6b5d58db4e1aca1fe3e46afdd449f
89885,r_subdomain,Domain_aebd33449e6bcf78724df588ed7cce09771960a228648fefe9da7aed1cbb88ae,Domain_6a30fdba29cb8d5f8743d8b7a17cc79638d841c8d7dc993d3d6a5c4cb3a165eb
89909,r_cname,Domain_aebd33449e6bcf78724df588ed7cce09771960a228648fefe9da7aed1cbb88ae,Domain_1543e28552f9d7e64b5a05f28592af3371593b25808c7e5a264aa9fe0fcea0e9
89926,r_cert,Domain_aebd33449e6bcf78724df588ed7cce09771960a228648fefe9da7aed1cbb88ae,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
89972,r_dns_a,Domain_4c85f5eba417a15a32bf2085219f7fcb4629561a9bf081a9d8ccd6f772e1708b,IP_15e4c21258981ec2061ebd02a69c965188bae2f8af2058bf7d8023a7ab1482f5
90383,r_subdomain,Domain_e09367f86d7c43c01aed110e719a36d86ee5d84cb3183f6ce7c63bc049a8129f,Domain_e28bd098766821e338284fe65d400d5b0d8860f957b4ee67b3f077994dc10b9c
90398,r_dns_a,Domain_e09367f86d7c43c01aed110e719a36d86ee5d84cb3183f6ce7c63bc049a8129f,IP_716fb82cd5563205f5224a8802ab8a7462519e427e732b47a6ca006665566e7a
90422,r_cname,Domain_5efbd1ac669d52a37440b8ff9b3c26cf670d8e46f7fe517f90a7890e971d2d87,Domain_ea915d89f4709cff6d9755a48b566c99f4e856abbe74e4298e349237ba45d42e
90432,r_whois_email,Domain_e09367f86d7c43c01aed110e719a36d86ee5d84cb3183f6ce7c63bc049a8129f,Whois_Email_3da8dff5f0f96def511b453eabc2b4f7631d7154d56ac012f83b180acdef5316
90433,r_cert,Domain_5efbd1ac669d52a37440b8ff9b3c26cf670d8e46f7fe517f90a7890e971d2d87,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
90456,r_whois_name,Domain_e09367f86d7c43c01aed110e719a36d86ee5d84cb3183f6ce7c63bc049a8129f,Whois_Name_6edff4e726634cca0896bebda84c5c7cc7777845685accc82b2843b059a232fe
90472,r_subdomain,Domain_5b3f7816040d64e5bfe23588c608a253da13ebc887ff41ca9131f4fc90707293,Domain_6fc06b2926f3328bbf243831055edac55c314670b7f0485478b21f36b305c261
90486,r_dns_a,Domain_5b3f7816040d64e5bfe23588c608a253da13ebc887ff41ca9131f4fc90707293,IP_3a234d9df7e163676323735869f9b4f3350b5403397c55f42f90d435f5dae671
90629,r_subdomain,Domain_d010fd25507aa3158026d2a4183f909ccb0ad6dff42ed89a227088a75d779728,Domain_d3fe3ce435dbafb815de5241925a5a50f565850d5a13da3441b487cfbb88dc76
90684,r_dns_a,Domain_0c7280c643aefe9d20b5d85277a072d1250ee4d47f8cf9cf6634c2717f726129,IP_d05e54f020e3f0d15165e0a0a0dcd7395ff6b5d58db4e1aca1fe3e46afdd449f
90758,r_dns_a,Domain_ab5a3f699f5740d40331a599348639362737a1abbafbb0d7d301840a27f97296,IP_2f48f7c98d2552e18b42ec67b277bee3e1de168b30fa1052f554840ee0f45248
90856,r_cname,Domain_33b3b77ad9cee444b717c5a0bf375ceee04b5ab13beb21c17a87d9cfde97a99a,Domain_d23af55b1c8fe3863915350a195f08b9918488dbef892e2a5c46460ea043b1a5
91256,r_cname,Domain_e294f84c4693380d7926be8841521d33f65fab74295d857143da0aeef03fec1d,Domain_066d1ea5674a8eb8cf894e21f2631abd46d43910a8435ae8c88326593ee25d1d
91272,r_cert,Domain_e294f84c4693380d7926be8841521d33f65fab74295d857143da0aeef03fec1d,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
91359,r_cname,Domain_9e8f85c4321face784190fc820cdf4099f8591ca5aef0bd23b45dc32c3ae741f,Domain_aee57794557cfab708ce86ca8b11b68c3abec3a080c85d9b262be2236685fd51
91718,r_subdomain,Domain_365aa099b44f09c37520199e7bb416f086be93459e1b55797ed186176d236bc3,Domain_5a46bdc750ff57e3b90a40016da967050944886ca19752d68b3d766f474e8e60
91749,r_cname,Domain_365aa099b44f09c37520199e7bb416f086be93459e1b55797ed186176d236bc3,Domain_0a9291e16779c9dd5c9673325a3875b79461a1f662fe5b626eccede3d679aee0
91812,r_cname,Domain_2b477c68e4691aed5382db253188dafe7d503ea79cebededb7fa36cbab26d45f,Domain_f805b8931d88da83185dd9787e342201754960b73a18bdda92a375b0ad5c90de
91958,r_subdomain,Domain_04022dc8a6439004db731b3bee3915aec225da2f8061d8146a738c65fcb5d12b,Domain_5ab8ac1d96964be92e9019fccc5d664e1b506bb925078cf22cab40ac19ce8f8e
91994,r_cname,Domain_04022dc8a6439004db731b3bee3915aec225da2f8061d8146a738c65fcb5d12b,Domain_7d5f5e2a848bdd43a4adb0b184892ab73e68d4362c5f3bd3905a67d15e4b166f
92018,r_whois_name,Domain_04022dc8a6439004db731b3bee3915aec225da2f8061d8146a738c65fcb5d12b,Whois_Name_f85b1018e7f4932dc182bb059490aad7bc44c963c5792d93f7c7038717b7b0d1
92039,r_whois_email,Domain_04022dc8a6439004db731b3bee3915aec225da2f8061d8146a738c65fcb5d12b,Whois_Email_910eb6033328f3f3d2eae3a2ffae550e3a11f2fb5291c38a0f8f853f49d7fa03
92051,r_cert,Domain_04022dc8a6439004db731b3bee3915aec225da2f8061d8146a738c65fcb5d12b,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
92081,r_cname,Domain_c692c10f0264020426d63116bfcfd983316db5435de3b231a6a9ef31e9c4f471,Domain_5cd721c8a49134a1ff59c968ef49a7e8dcb50553cce09381f0eafe455a6a9488
92098,r_whois_name,Domain_c692c10f0264020426d63116bfcfd983316db5435de3b231a6a9ef31e9c4f471,Whois_Name_f85b1018e7f4932dc182bb059490aad7bc44c963c5792d93f7c7038717b7b0d1
92108,r_whois_email,Domain_c692c10f0264020426d63116bfcfd983316db5435de3b231a6a9ef31e9c4f471,Whois_Email_910eb6033328f3f3d2eae3a2ffae550e3a11f2fb5291c38a0f8f853f49d7fa03
92124,r_cert,Domain_c692c10f0264020426d63116bfcfd983316db5435de3b231a6a9ef31e9c4f471,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
92229,r_subdomain,Domain_61d19f0134b1f1c0e76a60fc561d8900616b9d333761ec9ecc94e4aa868677d7,Domain_674cf7899b541f53d97dd456823d6471c36413811acca74fe9774eab50f2e2a0
92242,r_dns_a,Domain_61d19f0134b1f1c0e76a60fc561d8900616b9d333761ec9ecc94e4aa868677d7,IP_66fa10021a8dde8d8ebf800b461b30d6866d626ffba991e0c0adf9009eea0c61
92256,r_cname,Domain_61d19f0134b1f1c0e76a60fc561d8900616b9d333761ec9ecc94e4aa868677d7,Domain_c81d239b7ae03aa9a346a84772e39bc8f8e3a6bde40824cba28f259dd3114906
92378,r_cname,Domain_2dc0dd0712d137bde494dc8d3e6f02d8618d3c0046723d8f35080bda7a8f31f9,Domain_0cde915235233fb841d7dd24495fbe54823d200133cc60deeee481eaea909239
92392,r_cert,Domain_2dc0dd0712d137bde494dc8d3e6f02d8618d3c0046723d8f35080bda7a8f31f9,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
92465,r_cert,Domain_7b3389ddb15cdf1cdc7032f912faebfad0570b31612b520f984cd72e744f2ba4,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
92471,r_subdomain,Domain_142f38ea173fe65a1138c9d3168e69dfb38341dd5b96c85cd93d2fc678474b2a,Domain_ab1443963da97b1836248cc8100cb38d6a0a9c0b4b7d4c48b6052534bf3945b7
92498,r_subdomain,Domain_39be2afbbcfdf2a9de131749adc3149e5d13f32c3ee6b88e314791f022e4a332,Domain_6fe5299f3138ac3263d7327ad1a6f1f1869569cabeb19a06e777b0796b9d79f3
92501,r_cname,Domain_142f38ea173fe65a1138c9d3168e69dfb38341dd5b96c85cd93d2fc678474b2a,Domain_4a9b6671292d3da3b91725b3bea447149d2908b98a862be0131ac77cc8f5e432
92520,r_whois_name,Domain_142f38ea173fe65a1138c9d3168e69dfb38341dd5b96c85cd93d2fc678474b2a,Whois_Name_9fae7867e92f4020d3950ef11e8c08c4f359bbf9f599cb5b9ec53374e6a12693
92542,r_whois_email,Domain_142f38ea173fe65a1138c9d3168e69dfb38341dd5b96c85cd93d2fc678474b2a,Whois_Email_7a1d2e16511b7ecd7ca7d31d2bd598156e62686fa8aeb347e87a24d403ad3b0c
92556,r_cert,Domain_142f38ea173fe65a1138c9d3168e69dfb38341dd5b96c85cd93d2fc678474b2a,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
92562,r_dns_a,Domain_beb4104480f05995e03e659ff796558764e21640627f61d7a04acb2c322dce04,IP_15e4c21258981ec2061ebd02a69c965188bae2f8af2058bf7d8023a7ab1482f5
92605,r_cname,Domain_6534f09344fa6fba88091ac186302f40c276ecf906cf99f4c244ed20b2c4cd5e,Domain_78f228d71ea2646faa9415e7128596c3e1840ed9af012dd5b379d3ec4bf92de9
92610,r_cname,Domain_c3371e6d590cc6b5eb1c046d388d0fd175ccf0d8234f1b844d825e4414bbbf6e,Domain_beb4104480f05995e03e659ff796558764e21640627f61d7a04acb2c322dce04
92616,r_cert,Domain_6534f09344fa6fba88091ac186302f40c276ecf906cf99f4c244ed20b2c4cd5e,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
92851,r_cname,Domain_a9a8da7df110f1cb7a24a80fd24c20ae1e9618a7240dc4e34c933dbb2ec481c9,Domain_1ee1d595227dbcb281f397fa04f0b35232882b6907496d96e21ce9bda7715ad0
92860,r_cert,Domain_a9a8da7df110f1cb7a24a80fd24c20ae1e9618a7240dc4e34c933dbb2ec481c9,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
93044,r_subdomain,Domain_4227fb2dd9688f03625b1355b9941ee9b0ab4e577def7c3179303a96b3dff829,Domain_f70cc6bc0e9cadfb844c98af964b916744ff291c65e6cc2d64f9b145e1d3b4c6
93070,r_cname,Domain_4227fb2dd9688f03625b1355b9941ee9b0ab4e577def7c3179303a96b3dff829,Domain_bc5d6e80c6c50b67fc6b4fd0dba370256fbac9781e050ff5714deea56f83c343
93184,r_subdomain,Domain_da0eb74fa5f4758239cb776314aa513fbc2b6e0e31873cc7e00dbdd55aa4f6a2,Domain_abd08ca7aa1653541dd48abe433e5c6d8f23b95d1c54a4ab9334d3e86a8d12be
93217,r_cname,Domain_da0eb74fa5f4758239cb776314aa513fbc2b6e0e31873cc7e00dbdd55aa4f6a2,Domain_87904bdce4f95bd70956a64404a30c4a6947419763fb34f474706885de4209d2
93223,r_subdomain,Domain_01555a9b5f84626bb412ad29bac88c721da635b61dfebede4c596e37e316f193,Domain_11deb9a3601abe68ebb145e374792c0c33c58735cc8ecfd7a0e0c5bd8b624e5b
93230,r_cert,Domain_da0eb74fa5f4758239cb776314aa513fbc2b6e0e31873cc7e00dbdd55aa4f6a2,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
93257,r_cname,Domain_01555a9b5f84626bb412ad29bac88c721da635b61dfebede4c596e37e316f193,Domain_4f2184903b0c56f6d1d42a5a5e3c678bc75400fcb43a32e87f26eec540d17433
93373,r_dns_a,Domain_562032c2efee9a984705b0900140ad1bcc3970da8ffd042f6d4a045cd30cf093,IP_2f48f7c98d2552e18b42ec67b277bee3e1de168b30fa1052f554840ee0f45248
93482,r_cname,Domain_e41ce69a46886275e07fa8da16b010722ee2da9f9ea2f936b7b4da47c3c88187,Domain_5d088572844dfb08409a3b1b2208b4bdbc71a43a98253210f1ccc1edffbcd056
93488,r_cname,Domain_2ba3ae4b4241039ebe5eb62cd30d145052d3812f7a41291ca35d7318a29d4789,Domain_ba8ffa99c2dcddca2cfa732dae7b15fa50fb4d1ab1a9b3688f15e046d99d6e19
93497,r_cert,Domain_e41ce69a46886275e07fa8da16b010722ee2da9f9ea2f936b7b4da47c3c88187,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
93530,r_cname,Domain_b69d0f19c2ba3e3e42e3e37523d557354f886a1ec808b00e68c0f04aee8adaac,Domain_dfdf4fe1210c4886821d363cb9b2324bca355a50528d1535740958603ec12494
93607,r_cname,Domain_6681f1e4fdc316762e5d8d7127f3162e4086fa6d1e529a7bf9a9479ba4974437,Domain_727d2d7ad56a1d390d3f5d7cc04fc5a3393e2c2b87c3663e1717996d29c0c64d
93623,r_dns_a,Domain_14a2769d2d1a5849cf9ef189cded4a14abf8c0461e0aaaf1d4be7ebb944f7b59,IP_8f2042f6966a2b390061434249e6ba0a15a6ef1c6eaa9988660dff2a10d61f0a
93741,r_subdomain,Domain_f0661a6fd2d78ef9d30d17d10c7729abe1f449290c1e69a43219ba57250fcb67,Domain_f685cab660e9bdc83fb91952ef3470476913d9541809fb7d20be58fc67cf2c3c
93753,r_dns_a,Domain_f0661a6fd2d78ef9d30d17d10c7729abe1f449290c1e69a43219ba57250fcb67,IP_8f2042f6966a2b390061434249e6ba0a15a6ef1c6eaa9988660dff2a10d61f0a
93782,r_cert,Domain_f0661a6fd2d78ef9d30d17d10c7729abe1f449290c1e69a43219ba57250fcb67,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
93783,r_cname,Domain_02ecf83282282da3919808ade1ac31e7538b7ad3f2e3dc2297cbfe9149143bfa,Domain_591b50037f1db8357b008bcfb3c1d7da55b6d308d1f4201384eccec4dc9f00c8
93796,r_cert,Domain_02ecf83282282da3919808ade1ac31e7538b7ad3f2e3dc2297cbfe9149143bfa,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
93803,r_cname,Domain_c1c119165955b3a7fcee720ba35e8753157a7bfd28b034628e237b6e5d02e35b,Domain_9467559c6aa7509337dbc9673b072d1dfe36c28762bd4d8604838ff1f4142025
93818,r_dns_a,Domain_f685cab660e9bdc83fb91952ef3470476913d9541809fb7d20be58fc67cf2c3c,IP_8f2042f6966a2b390061434249e6ba0a15a6ef1c6eaa9988660dff2a10d61f0a
93840,r_subdomain,Domain_04acb90ea088159a9d9850540dfafc9e72895d5b5e69c6f92445f2d8f2199aef,Domain_1a5a81bef02fdf05b9f4d81dffc51ed300ca5422d1d6f365e48d8375de0e1c15
93875,r_cname,Domain_04acb90ea088159a9d9850540dfafc9e72895d5b5e69c6f92445f2d8f2199aef,Domain_5da7c438b82fb2ef90f447e27b2fc29c0e64ce48023c779e08d9bdc78dcd1b3e
93887,r_cert,Domain_04acb90ea088159a9d9850540dfafc9e72895d5b5e69c6f92445f2d8f2199aef,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
93976,r_cname,Domain_356afd220288e373fccb87b7c4604560bb0d8e98763eecdc4ee426ab41426688,Domain_97cbcc208a5c7f1e140299e9ecae658f0e2aa1fd18fca2310c62de6f46b5ac73
93981,r_cname,Domain_c9124984c99b3d1c2bbadfb6929c03a622d0facb319100f5a51379beb78b1ee6,Domain_67030bd84b053fcc202957ef2635d407951a28316ec4c82a4dad1443aaa1d59e
93982,r_dns_a,Domain_0682d9e404494c5b682b1490274480109b659f4daa1ca6f15625a817fb183776,IP_8f2042f6966a2b390061434249e6ba0a15a6ef1c6eaa9988660dff2a10d61f0a
94001,r_cert,Domain_c9124984c99b3d1c2bbadfb6929c03a622d0facb319100f5a51379beb78b1ee6,Cert_84dfab7ab714e8af3b0af790ddbd8f4ad3494a0cc08f33d3fc34eef585d8a40f
94013,r_subdomain,Domain_c23d5d2e03dda6c4745a87bb0498e9b222a4d6c67843d7d429643f4d9a0cbcfe,Domain_6716971cfc8c33161860006925f1cce92e554b1798bf60a03067a86b99e0e567
94018,r_subdomain,Domain_7604829f71a8e9b05a9d22dbdc4794e92a5d4acca2e1a827b0eb841661ed565d,Domain_7b25cd21c795e882d264986f6dfcbff6736631ce8db714aa26fcf58784e88f52
94042,r_whois_email,Domain_c23d5d2e03dda6c4745a87bb0498e9b222a4d6c67843d7d429643f4d9a0cbcfe,Whois_Email_9bba30c917e37c285ebaaf1218c3e0b22c88317abece29f3c2d2533513a6c41a
94046,r_dns_a,Domain_319d26321fba2670619a0df4e4f4b95f9a586312eb0ffe6a5552604fe5532f1b,IP_8f2042f6966a2b390061434249e6ba0a15a6ef1c6eaa9988660dff2a10d61f0a
94048,r_cname,Domain_7604829f71a8e9b05a9d22dbdc4794e92a5d4acca2e1a827b0eb841661ed565d,Domain_a1e11fccbb1c8f4645ce1cd09bc04638265a92196be31a0086ce933e8d8d04db
94062,r_whois_name,Domain_c23d5d2e03dda6c4745a87bb0498e9b222a4d6c67843d7d429643f4d9a0cbcfe,Whois_Name_eaad520298e4b0bd28222ae1af7d40dca6cb7c59901dcfaf9e6bd2f4ad8e05d8
94094,r_cname,Domain_da81b9dec1037a319be77e26bae3ccf3cba93bdf947a566c30f5186cd62f7efd,Domain_297e018647874d2f948abd7a355187848b0d3f0b5bdb55744cf79514ce860511
94132,r_cname,Domain_a414dcb8cccb660e2b24b75980a3a69b26c7f4ba3dcb8a450531bd18d2c28ece,Domain_d538087da654b4c78c6ee950513d630328da6e31bb2cd24e4cf1198832cc143b
94312,r_subdomain,Domain_5c0f81825ec4c98a80452fc05d118a92439144503c82378af20bb5a0ddf07fbc,Domain_bc080f1d2d3142a98ef83f1cef2ed90fab8194ac6c110ad1ded0f5ae16f2cd99
94330,r_cert,Domain_1a5a81bef02fdf05b9f4d81dffc51ed300ca5422d1d6f365e48d8375de0e1c15,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
94334,r_dns_a,Domain_f86ec1496831814b68a40e1fda8391193431e13406602d12535e86ae4db144cd,IP_8f2042f6966a2b390061434249e6ba0a15a6ef1c6eaa9988660dff2a10d61f0a
94336,r_cname,Domain_5c0f81825ec4c98a80452fc05d118a92439144503c82378af20bb5a0ddf07fbc,Domain_79d89a9d42867badef3d2c195f3c94bb35deefa82a00cd99c15d9138f78896bc
94348,r_cert,Domain_5c0f81825ec4c98a80452fc05d118a92439144503c82378af20bb5a0ddf07fbc,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
94352,r_cname,Domain_7ec3eddd9dac7db173d69934b478e7fa1ba6fe76e3563be32701ea956cabd5e8,Domain_16e215c8fb423913c876667191472cf63c63a4d3ec3d8f1dc6aef4848327c34d
94368,r_cert,Domain_7ec3eddd9dac7db173d69934b478e7fa1ba6fe76e3563be32701ea956cabd5e8,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
94526,r_dns_a,Domain_18fecba1d477fc9997c6169c8ca16222cb9d1ddbe0206c3134535d574e167e95,IP_8f2042f6966a2b390061434249e6ba0a15a6ef1c6eaa9988660dff2a10d61f0a
94538,r_cname,Domain_9ff9ac1a991f162e913784c0b6d090fec422a46a3e2cf28bfcc18de60ec6a6fb,Domain_bc83cb36afa720b427918a2cbe95572d536452d5008234bd291ef98e3318fd06
94565,r_cname,Domain_592309c75c5afd2f0b27a25b49814a8b91dcd56dc5053c181d1f9d858cedbe12,Domain_e7aab916f970b9feb248b81ec27e5f5868901801777b1dc31b2ee2a11a903eea
94609,r_cname,Domain_d0a263e3def98fa7b6a745ba9c07d971649f5a48ab1bff4b2a285ec195117559,Domain_e85665f502257cea99ccc9411add91884c029b31f166cd8a96341a7ef39c2160
94831,r_cname,Domain_e05c648f0eaaaec1185e03473dc142fad8b8283d569369486c80e340b82f46c8,Domain_9b0643296b4244d65e65b7adb1b9b776c1f542ac78f163236b7e0206dc30d6d5
94841,r_cert,Domain_e05c648f0eaaaec1185e03473dc142fad8b8283d569369486c80e340b82f46c8,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
95057,r_dns_a,Domain_0c340bbb205e59b23ac48cc9c7fa2597a03bf8b02cc3502bd547f01949d37afb,IP_9001f130d82f96d41f92fdcefe27d13485fb9794089bf0e0d44786b26fa75d40
95129,r_cidr,IP_9001f130d82f96d41f92fdcefe27d13485fb9794089bf0e0d44786b26fa75d40,IP_CIDR_7fb2e27092d3b8308816e398ec7f2e8f3a3fed9f6222fb33582ccc0a7f8e83ee
95192,r_subdomain,Domain_b0e83abd15837827c92d0af72e4a9aa12ef86d6fa8c6a7ff478443b62ee499ff,Domain_7dadc5f3716090c8c1bd0838430ce856ed80a07731ebd181adc883559e5cbfb2
95257,r_subdomain,Domain_ff6510edd28b44c3cff37e9d4429eaabdd0ff6a0078524e1a68931e67faf260c,Domain_a1ba1c5a04727915e4e693ac387b38bdb15048b986e32a5b18701a9661f260cd
95304,r_cname,Domain_320f04fe31b47c94b583c99310d1650d340d77ff962268baef06a563112d3d41,Domain_8d9a7a0cff1d10995aedbef786a4ac2562f7728499c481e8bc0dc7205dab36f4
95330,r_dns_a,Domain_5cb742354f000931aab902c4dc40e1fcbc4fade59a9ae655d20936e6d65d393f,IP_9001f130d82f96d41f92fdcefe27d13485fb9794089bf0e0d44786b26fa75d40
95384,r_dns_a,Domain_f9000314d95a9490b66d4917fe3c7fe2b0194763d100a10fc241af9db75d83a2,IP_43b2f7847fcf430d7f662df02ee2d5783d8ab9ae52b98644dfb534219877820e
95417,r_dns_a,Domain_167f8c02cf1532c5b03d4203e4f3ad3b7e5a287b91fd58b3843326c660a986c1,IP_9001f130d82f96d41f92fdcefe27d13485fb9794089bf0e0d44786b26fa75d40
95564,r_subdomain,Domain_16060a9a35039f88541b5292966ae87897856e8d5978496aaf67749dd9d916d2,Domain_cb886fd44c4d83de0eb35a244912845470ec330347ea9bd53a6d134206431f06
